member_id	start_date	DURATION	INT_MEAN	INT_PEAK	AUC	log_SEVERITY_1	log_SEVERITY_2	MV [D,I]	COMPINDX_k3_ss412	COMPINDX_k4_ss366	COMPINDX_k5_ss389
r10i1281p1f1	1909-07-07	3	1.016	1.12	0.388	1.8372570539560484	1.1039669733908037	(3, 1.016)	1	1	1
r10i1281p1f1	1912-05-31	12	1.027	1.341	1.688	3.7771555962727468	4.2650551147215285	(12, 1.027)	0	3	2
r10i1281p1f1	1912-07-16	3	1.256	1.435	1.11	2.0184125141151683	1.9121656080879328	(3, 1.256)	0	3	3
r10i1281p1f1	1913-07-25	4	1.019	1.065	0.529	2.213972434637442	1.6547936141548976	(4, 1.019)	1	1	1
r10i1281p1f1	1913-08-25	11	1.065	1.267	1.963	3.6852292858232496	4.285183618275052	(11, 1.065)	0	3	2
r10i1281p1f1	1916-06-29	4	1.1	1.211	0.854	2.2823823856765264	2.0582179052282092	(4, 1.1)	1	1	3
r10i1281p1f1	1917-06-11	10	1.212	1.528	3.254	3.6719063535802374	4.643433855377582	(10, 1.212)	2	2	2
r10i1281p1f1	1918-07-04	7	1.286	1.513	2.798	3.211531050012949	3.966883946580703	(7, 1.286)	0	0	0
r10i1281p1f1	1918-07-15	3	0.911	0.922	0.074	1.7463601496317653	0.3253500995234123	(3, 0.911)	1	1	1
r10i1281p1f1	1919-07-14	3	0.966	1.062	0.237	1.7950014151602462	0.8026686831736185	(3, 0.966)	1	1	1
r10i1281p1f1	1919-08-14	5	1.086	1.321	0.999	2.575801727495439	2.4989048452565896	(5, 1.086)	1	3	3
r10i1281p1f1	1920-08-01	3	1.314	1.509	1.282	2.057674382091276	2.0362035327569803	(3, 1.314)	0	0	0
r10i1281p1f1	1921-06-05	4	1.116	1.194	0.918	2.295359047902306	2.121542717698471	(4, 1.116)	1	3	3
r10i1281p1f1	1923-08-08	3	1.189	1.281	0.908	1.9710521701375956	1.7436377015999622	(3, 1.189)	0	3	3
r10i1281p1f1	1924-08-02	4	1.065	1.237	0.715	2.253394848803274	1.9050881545350582	(4, 1.065)	1	1	1
r10i1281p1f1	1926-08-25	3	1.055	1.134	0.504	1.8690199726127856	1.2861592859929931	(3, 1.055)	1	1	1
r10i1281p1f1	1927-07-23	3	1.135	1.414	0.745	1.9311783092390282	1.5833266728259545	(3, 1.135)	0	3	3
r10i1281p1f1	1928-06-02	3	1.116	1.213	0.689	1.9167617321445913	1.5217315345498066	(3, 1.116)	1	1	3
r10i1281p1f1	1928-06-10	3	1.026	1.116	0.419	1.8454980658277378	1.1559964864047214	(3, 1.026)	1	1	1
r10i1281p1f1	1928-06-28	3	0.972	1.016	0.255	1.800167382597555	0.8437281541849686	(3, 0.972)	1	1	1
r10i1281p1f1	1928-08-04	3	0.993	1.088	0.318	1.8180409580317884	0.9754560194208632	(3, 0.993)	1	1	1
r10i1281p1f1	1931-06-07	3	1.155	1.281	0.804	1.9461324169557104	1.6443622068489345	(3, 1.155)	1	3	3
r10i1281p1f1	1933-06-07	8	1.334	1.719	3.577	3.439936385071263	4.405966166230107	(8, 1.334)	2	0	0
r10i1281p1f1	1933-06-24	3	1.084	1.149	0.593	1.8920012906264554	1.4064200702060552	(3, 1.084)	1	1	1
r10i1281p1f1	1933-08-06	3	1.162	1.292	0.826	1.951313967121635	1.666200384784523	(3, 1.162)	0	3	3
r10i1281p1f1	1933-08-23	5	1.027	1.154	0.7	2.5243043556474545	2.1777288673443547	(5, 1.027)	1	1	1
r10i1281p1f1	1934-07-26	3	1.128	1.264	0.724	1.925891088549062	1.5606707623481586	(3, 1.128)	1	3	3
r10i1281p1f1	1934-08-03	6	1.095	1.195	1.248	2.8386776586406683	2.962267481345029	(6, 1.095)	1	3	3
r10i1281p1f1	1935-08-03	6	1.027	1.107	0.842	2.778431357943475	2.5933739977808408	(6, 1.027)	1	1	1
r10i1281p1f1	1938-06-13	9	1.249	1.521	3.26	3.5474022915893606	4.488861063587708	(9, 1.249)	2	2	2
r10i1281p1f1	1938-07-01	3	0.921	0.948	0.103	1.7553818168389415	0.42866307551745364	(3, 0.921)	1	1	1
r10i1281p1f1	1938-08-26	4	1.21	1.425	1.293	2.3683728335320486	2.428688969789772	(4, 1.21)	0	3	3
r10i1281p1f1	1939-07-11	5	1.221	1.433	1.67	2.68452190228223	2.9791539906861666	(5, 1.221)	0	3	3
r10i1281p1f1	1939-08-12	3	1.093	1.197	0.62	1.8990273544023255	1.4402176383123728	(3, 1.093)	1	1	1
r10i1281p1f1	1940-07-25	7	0.985	1.076	0.687	2.9571190509100775	2.619103720636762	(7, 0.985)	1	1	1
r10i1281p1f1	1942-07-02	8	1.079	1.364	1.536	3.235338879673345	3.5767100468330963	(8, 1.079)	0	3	2
r10i1281p1f1	1943-06-09	10	1.464	1.753	5.771	3.856420332568999	5.2121876576929	(10, 1.464)	2	2	4
r10i1281p1f1	1943-08-06	8	1.006	1.115	0.955	3.1681373870437928	3.118356161491472	(8, 1.006)	1	1	1
r10i1281p1f1	1944-06-28	6	1.035	1.186	0.89	2.7857104608566283	2.6447748978728107	(6, 1.035)	1	1	1
r10i1281p1f1	1944-07-14	3	1.252	1.486	1.095	2.0156471213943736	1.9005820205481774	(3, 1.252)	0	3	3
r10i1281p1f1	1948-07-23	3	1.089	1.25	0.607	1.8959107523079055	1.4240872574909593	(3, 1.089)	1	1	1
r10i1281p1f1	1948-08-03	4	1.132	1.306	0.983	2.3081694712879464	2.181998130004928	(4, 1.132)	0	3	3
r10i1281p1f1	1950-06-22	6	1.034	1.289	0.882	2.784803465359578	2.6363894682363367	(6, 1.034)	1	3	1
r10i1281p1f1	1950-07-09	4	1.007	1.065	0.483	2.203427521460827	1.5818611446638657	(4, 1.007)	1	1	1
r10i1281p1f1	1952-06-19	5	1.141	1.313	1.272	2.6215309075023274	2.7227018289917884	(5, 1.141)	0	3	3
r10i1281p1f1	1952-06-30	7	1.284	1.583	2.785	3.2100373920946708	3.9623153133707634	(7, 1.284)	2	0	0
r10i1281p1f1	1954-07-30	3	1.085	1.203	0.595	1.8927844066300867	1.4089631445905442	(3, 1.085)	1	1	1
r10i1281p1f1	1954-08-10	8	1.384	1.63	3.983	3.4755731432605774	4.5122322112112645	(8, 1.384)	2	2	0
r10i1281p1f1	1958-05-27	12	1.191	1.551	3.656	3.922150355930209	5.030288015119951	(12, 1.191)	2	2	4
r10i1281p1f1	1958-06-17	5	1.587	2.22	3.501	2.9308309880366226	3.692432383631605	(5, 1.587)	2	0	0
r10i1281p1f1	1958-07-07	4	1.121	1.203	0.94	2.2993799620450974	2.1424163408412245	(4, 1.121)	1	3	3
r10i1281p1f1	1959-07-28	4	1.244	1.355	1.428	2.3935220879861476	2.519630085846386	(4, 1.244)	0	3	3
r10i1281p1f1	1959-08-07	3	1.021	1.207	0.403	1.841386049152454	1.129480726926565	(3, 1.021)	1	1	1
r10i1281p1f1	1959-08-14	3	1.051	1.188	0.494	1.8658082795298527	1.2716966740794537	(3, 1.051)	1	1	1
r10i1281p1f1	1962-06-23	4	1.235	1.369	1.393	2.3869262414277967	2.4968352206532742	(4, 1.235)	0	3	3
r10i1281p1f1	1964-07-26	3	1.173	1.291	0.86	1.959402543353941	1.6990392977679638	(3, 1.173)	0	3	3
r10i1281p1f1	1966-06-27	3	0.941	0.972	0.163	1.7731845909998287	0.6135479988357051	(3, 0.941)	1	1	1
r10i1281p1f1	1967-06-16	3	1.068	1.166	0.543	1.879387304251124	1.340645832792137	(3, 1.068)	1	1	1
r10i1281p1f1	1967-07-04	3	1.043	1.163	0.47	1.8593537818135162	1.2361083727856943	(3, 1.043)	1	1	1
r10i1281p1f1	1967-07-15	3	1.059	1.17	0.517	1.8722213837369455	1.3046533024514237	(3, 1.059)	1	1	1
r10i1281p1f1	1967-08-11	4	1.069	1.183	0.73	2.256750556650246	1.922787731634459	(4, 1.069)	1	1	1
r10i1281p1f1	1968-07-28	4	1.205	1.294	1.274	2.3646204839134985	2.41519923736318	(4, 1.205)	0	3	3
r10i1281p1f1	1968-08-03	9	1.15	1.422	2.372	3.467297183366679	4.175063963963476	(9, 1.15)	0	3	2
r10i1281p1f1	1968-08-27	3	1.136	1.26	0.749	1.9319313496243482	1.5875844892727533	(3, 1.136)	1	3	3
r10i1281p1f1	1975-07-19	4	1.087	1.135	0.802	2.2717134293269585	2.003639828263554	(4, 1.087)	1	1	1
r10i1281p1f1	1977-07-15	3	1.205	1.491	0.954	1.982567644443634	1.7845887226446142	(3, 1.205)	0	3	3
r10i1281p1f1	1978-08-15	17	1.095	1.336	3.549	4.3535192739426645	5.520497781036405	(17, 1.095)	2	2	2
r10i1281p1f1	1979-06-17	3	1.123	1.242	0.708	1.922097313628501	1.5430578920360207	(3, 1.123)	1	3	3
r10i1281p1f1	1979-07-17	7	1.31	1.718	2.965	3.22928306211433	4.023789193191852	(7, 1.31)	2	0	0
r10i1281p1f1	1980-06-01	7	1.134	1.339	1.732	3.091132172389385	3.4988408643286504	(7, 1.134)	0	3	2
r10i1281p1f1	1980-07-18	4	0.99	1.024	0.415	2.188295946591918	1.463255402256019	(4, 0.99)	1	1	1
r10i1281p1f1	1980-07-31	4	1.214	1.377	1.309	2.3713646083888715	2.4399092838572645	(4, 1.214)	0	3	3
r10i1281p1f1	1980-08-15	3	1.048	1.162	0.483	1.8633927223480167	1.2555424222802944	(3, 1.048)	1	1	1
r10i1281p1f1	1981-06-15	6	1.045	1.231	0.949	2.79473545580728	2.7045370100944326	(6, 1.045)	1	3	1
r10i1281p1f1	1981-07-09	3	1.104	1.221	0.652	1.907548262098765	1.478848788142316	(3, 1.104)	1	1	3
r10i1281p1f1	1982-06-18	14	1.333	1.964	6.251	4.260237603483523	5.794376717179492	(14, 1.333)	2	2	4
r10i1281p1f1	1986-06-01	7	1.333	1.693	3.123	3.246004705727718	4.074800981360608	(7, 1.333)	2	0	0
r10i1281p1f1	1987-08-09	4	1.079	1.193	0.772	2.265090888566465	1.970742124756495	(4, 1.079)	1	1	1
r10i1281p1f1	1988-06-08	17	1.376	1.861	8.321	4.5793156883136845	6.370315541549552	(17, 1.376)	2	2	4
r10i1281p1f1	1988-07-25	4	0.935	1.021	0.196	2.1377104498038118	0.9431273858277147	(4, 0.935)	1	1	1
r10i1281p1f1	1988-08-02	3	0.94	0.988	0.161	1.7723019395273694	0.6079054405056109	(3, 0.94)	1	1	1
r10i1281p1f1	1990-07-31	6	1.259	1.501	2.233	2.970591143139973	3.5210009989769593	(6, 1.259)	0	0	0
r10i1281p1f1	1992-06-06	7	1.206	1.37	2.234	3.149972916534755	3.7465410788793565	(7, 1.206)	0	3	2
r10i1281p1f1	1993-07-09	3	1.08	1.203	0.581	1.888862679459286	1.3910242967152038	(3, 1.08)	1	1	1
r10i1281p1f1	1996-06-23	6	0.99	1.215	0.621	2.7440586496928523	2.315185254656363	(6, 0.99)	1	1	1
r10i1281p1f1	1996-08-27	3	1.004	1.037	0.353	1.827277346942111	1.041774460569922	(3, 1.004)	1	1	1
r10i1281p1f1	1998-06-01	3	1.122	1.22	0.706	1.9213368284541927	1.5408343102643483	(3, 1.122)	1	1	3
r10i1281p1f1	2000-08-25	3	1.194	1.245	0.923	1.9746650211180787	1.7571764243814418	(3, 1.194)	0	3	3
r10i1281p1f1	2001-08-07	5	1.126	1.255	1.199	2.6092652569342474	2.6675911632823714	(5, 1.126)	0	3	3
r10i1281p1f1	2002-06-25	4	0.918	0.941	0.125	2.121542717698471	0.6931471805599453	(4, 0.918)	1	1	1
r10i1281p1f1	2002-07-28	3	1.061	1.094	0.523	1.8738182540964106	1.3130749947901585	(3, 1.061)	1	1	1
r10i1281p1f1	2003-06-01	11	1.129	1.326	2.672	3.7421633935485827	4.589876185092543	(11, 1.129)	2	2	2
r10i1281p1f1	2003-06-29	9	1.203	1.375	2.846	3.510978113753473	4.354681131278401	(9, 1.203)	0	0	2
r10i1281p1f1	2003-07-15	4	1.4	1.658	2.054	2.501435951739211	2.8583075976423187	(4, 1.4)	0	0	0
r10i1281p1f1	2005-06-09	5	1.363	1.714	2.381	2.78740364154172	3.318554241731756	(5, 1.363)	0	0	0
r10i1281p1f1	2007-08-06	3	1.041	1.175	0.464	1.8577336268521103	1.2270098200897182	(3, 1.041)	1	1	1
r10i1281p1f1	2008-07-01	10	1.096	1.234	2.092	3.573989318730489	4.207001126627913	(10, 1.096)	0	3	2
r10i1281p1f1	2008-08-05	4	1.226	1.383	1.357	2.3802866006578975	2.472834068553731	(4, 1.226)	0	3	3
r10i1281p1f1	2008-08-11	5	1.415	1.792	2.64	2.822579411966787	3.4182543248124007	(5, 1.415)	2	0	0
r10i1281p1f1	2008-08-27	3	0.981	1.003	0.284	1.8078666372859462	0.9065261281443051	(3, 0.981)	1	1	1
r10i1281p1f1	2009-07-09	3	1.139	1.228	0.758	1.9341870743280345	1.5970988050799664	(3, 1.139)	1	3	3
r10i1281p1f1	2010-06-10	3	1.047	1.26	0.482	1.8625862382302412	1.25406083097726	(3, 1.047)	1	1	1
r10i1281p1f1	2010-07-26	4	1.211	1.36	1.297	2.36912161679429	2.431505873060885	(4, 1.211)	0	3	3
r10i1301p1f1	1851-08-21	4	1.121	1.286	0.901	2.2993799620450974	2.1051092884284137	(4, 1.121)	1	3	3
r10i1301p1f1	1852-06-17	7	1.295	1.517	2.796	3.2182250385447317	3.966182437060401	(7, 1.295)	0	0	0
r10i1301p1f1	1852-08-10	5	1.37	1.533	2.368	2.792211532259115	3.313278132812375	(5, 1.37)	0	0	0
r10i1301p1f1	1853-07-08	9	1.164	1.379	2.411	3.4790222471254606	4.191123360048552	(9, 1.164)	0	3	2
r10i1301p1f1	1858-06-23	11	1.25	1.685	3.893	3.8416775954029028	4.963039180546286	(11, 1.25)	2	2	4
r10i1301p1f1	1858-07-31	3	1.053	1.131	0.47	1.8674154154423224	1.2361083727856943	(3, 1.053)	1	1	1
r10i1301p1f1	1859-07-29	9	1.116	1.244	1.979	3.438236229097142	3.996970587590846	(9, 1.116)	0	3	2
r10i1301p1f1	1861-06-29	5	1.204	1.449	1.539	2.671464306665527	2.9017810397414996	(5, 1.204)	0	3	3
r10i1301p1f1	1861-07-08	4	1.374	1.75	1.913	2.4842397608002966	2.791410476480369	(4, 1.374)	0	0	0
r10i1301p1f1	1861-07-28	6	1.13	1.305	1.405	2.8683272452960096	3.074968434440504	(6, 1.13)	0	3	3
r10i1301p1f1	1864-06-06	8	1.261	1.648	2.923	3.3855141344283695	4.206779096184567	(8, 1.261)	2	0	0
r10i1301p1f1	1864-06-21	5	1.083	1.223	0.934	2.573246235150007	2.4373290274982997	(5, 1.083)	1	3	3
r10i1301p1f1	1866-08-08	6	1.35	1.581	2.722	3.0369158147024864	3.713695631731661	(6, 1.35)	0	0	0
r10i1301p1f1	1867-06-14	6	1.019	1.273	0.736	2.7710988809381947	2.469534662545203	(6, 1.019)	1	1	1
r10i1301p1f1	1867-07-19	4	0.971	1.031	0.3	2.1711087302056598	1.2237754316221157	(4, 0.971)	1	1	1
r10i1301p1f1	1867-08-03	4	1.278	1.529	1.527	2.41805434280016	2.581428216778622	(4, 1.278)	0	0	0
r10i1301p1f1	1869-06-16	3	1.21	1.327	0.942	1.986139204138294	1.7740664640856596	(3, 1.21)	0	3	3
r10i1301p1f1	1871-07-13	3	1.173	1.279	0.831	1.959402543353941	1.6710977936234879	(3, 1.173)	0	3	3
r10i1301p1f1	1872-07-15	3	1.115	1.251	0.656	1.9159971769397985	1.483574415196268	(3, 1.115)	1	1	3
r10i1301p1f1	1872-07-22	5	1.035	1.109	0.693	2.531444420775833	2.1688223069757675	(5, 1.035)	1	1	1
r10i1301p1f1	1873-06-05	3	1.158	1.243	0.785	1.9483563696870467	1.6251103854761164	(3, 1.158)	1	3	3
r10i1301p1f1	1873-07-03	4	1.193	1.295	1.189	2.3555569777601515	2.352517461742255	(4, 1.193)	0	3	3
r10i1301p1f1	1874-08-08	4	1.106	1.302	0.839	2.2872683888821523	2.0427775573082445	(4, 1.106)	1	3	3
r10i1301p1f1	1876-06-04	5	1.079	1.221	0.915	2.569828721564884	2.418589748007356	(5, 1.079)	1	3	1
r10i1301p1f1	1877-07-13	6	0.962	1.037	0.399	2.7172381817270383	1.9263017904745143	(6, 0.962)	1	1	1
r10i1301p1f1	1878-06-03	18	1.307	1.728	7.404	4.613261014832261	6.339345049958527	(18, 1.307)	2	2	4
r10i1301p1f1	1878-07-28	3	1.101	1.201	0.615	1.90523156945898	1.4340443988225668	(3, 1.101)	1	1	1
r10i1301p1f1	1879-06-16	3	1.186	1.232	0.869	1.968878177611425	1.7075544154332227	(3, 1.186)	1	3	3
r10i1301p1f1	1882-08-03	4	1.104	1.186	0.834	2.285642372263734	2.037577337581137	(4, 1.104)	1	1	1
r10i1301p1f1	1883-07-29	14	1.044	1.242	2.072	4.019765839681814	4.6962714979719165	(14, 1.044)	2	2	2
r10i1301p1f1	1888-08-05	4	1.007	1.148	0.443	2.203427521460827	1.5138076814188501	(4, 1.007)	1	1	1
r10i1301p1f1	1889-07-24	9	1.046	1.317	1.346	3.3756060319952463	3.620118698543144	(9, 1.046)	0	3	2
r10i1301p1f1	1893-07-13	4	1.089	1.177	0.771	2.2733622343171422	1.9696266756726293	(4, 1.089)	1	1	1
r10i1301p1f1	1894-07-10	3	1.04	1.08	0.432	1.8569225639687479	1.1770345600233627	(3, 1.04)	1	1	1
r10i1301p1f1	1897-06-01	3	1.1	1.217	0.611	1.9044581443609874	1.4290782211885045	(3, 1.1)	1	1	1
r10i1301p1f1	1897-06-07	4	1.233	1.425	1.348	2.38545457081634	2.4667426791603293	(4, 1.233)	0	3	3
r10i1301p1f1	1898-05-29	7	0.968	1.047	0.501	2.9406217493204534	2.3300689136488852	(7, 0.968)	1	1	1
r10i1301p1f1	1898-06-07	4	1.017	1.088	0.484	2.2122226529136544	1.5835045304075959	(4, 1.017)	1	1	1
r10i1301p1f1	1898-06-13	3	1.136	1.247	0.721	1.9319313496243482	1.5573918920344425	(3, 1.136)	1	3	3
r10i1301p1f1	1898-07-30	4	1.042	1.222	0.584	2.233877894984255	1.7355417892298264	(4, 1.042)	1	1	1
r10i1301p1f1	1899-07-07	10	1.245	1.501	3.486	3.698095774783576	4.711663053394847	(10, 1.245)	2	2	2
r10i1301p1f1	1901-06-12	10	1.194	1.393	2.983	3.657326743364421	4.557352346287616	(10, 1.194)	2	2	2
r10i1301p1f1	1902-07-04	3	1.002	1.113	0.318	1.8256043365139252	0.9754560194208632	(3, 1.002)	1	1	1
r10i1301p1f1	1904-06-23	5	1.172	1.324	1.38	2.646412949743369	2.799040094911151	(5, 1.172)	0	3	3
r10i1301p1f1	1904-07-07	11	1.298	1.404	4.419	3.878564846956983	5.088939965702133	(11, 1.298)	2	2	4
r10i1301p1f1	1904-08-13	3	1.144	1.441	0.743	1.9379353448911276	1.581190946873066	(3, 1.144)	0	3	3
r10i1301p1f1	1906-08-27	3	1.012	1.119	0.349	1.8339415387115605	1.034414045815845	(3, 1.012)	1	1	1
r10i1301p1f1	1908-06-21	4	1.32	1.515	1.694	2.4475508632442313	2.6777284412158213	(4, 1.32)	0	0	0
r10i1301p1f1	1909-06-27	6	1.324	1.566	2.57	3.018410493576786	3.6576759448011202	(6, 1.324)	0	0	0
r10i1301p1f1	1909-08-12	4	1.208	1.443	1.247	2.3668735828764076	2.3957110709835296	(4, 1.208)	0	3	3
r10i1301p1f1	1910-07-10	3	1.049	1.161	0.459	1.8641985565732526	1.2193639394076574	(3, 1.049)	1	1	1
r10i1301p1f1	1910-07-20	3	1.045	1.161	0.448	1.8609713161181207	1.202334348401582	(3, 1.045)	1	1	1
r10i1301p1f1	1913-07-08	3	1.095	1.151	0.597	1.9005820205481774	1.4114997681491706	(3, 1.095)	1	1	1
r10i1301p1f1	1914-08-08	6	1.162	1.338	1.595	2.8946870163547627	3.1962872875340027	(6, 1.162)	0	3	3
r10i1301p1f1	1915-06-07	3	1.041	1.115	0.435	1.8577336268521103	1.1818272835835466	(3, 1.041)	1	1	1
r10i1301p1f1	1915-07-05	3	1.023	1.122	0.381	1.8430328854192755	1.0918340593043026	(3, 1.023)	1	1	1
r10i1301p1f1	1915-08-09	5	1.328	1.539	2.159	2.76301121464842	3.2243947203940557	(5, 1.328)	0	0	0
r10i1301p1f1	1916-07-26	3	0.959	1.055	0.188	1.7889405286417714	0.6815181524944838	(3, 0.959)	1	1	1
r10i1301p1f1	1917-06-21	5	1.396	1.69	2.502	2.8098697238147503	3.366371623678065	(5, 1.396)	0	0	0
r10i1301p1f1	1918-06-16	8	1.294	1.579	3.187	3.410483386136129	4.292014094685467	(8, 1.294)	2	0	0
r10i1301p1f1	1920-06-17	5	1.386	1.567	2.449	2.8031149619497384	3.3457076589407304	(5, 1.386)	0	0	0
r10i1301p1f1	1920-06-24	3	1.038	1.134	0.426	1.8552984620613318	1.1673796469293618	(3, 1.038)	1	1	1
r10i1301p1f1	1920-07-21	3	0.997	1.004	0.304	1.821409523849423	0.9476461082426403	(3, 0.997)	1	1	1
r10i1301p1f1	1920-07-27	3	0.979	1.101	0.248	1.8061608073299462	0.8279602892989928	(3, 0.979)	1	1	1
r10i1301p1f1	1920-08-15	3	0.994	1.002	0.293	1.8188841638866633	0.9252396346747167	(3, 0.994)	1	1	1
r10i1301p1f1	1923-08-13	5	1.252	1.47	1.782	2.707902559480301	3.040866509598791	(5, 1.252)	0	0	0
r10i1301p1f1	1923-08-25	3	1.194	1.284	0.893	1.9746650211180787	1.7299131632208489	(3, 1.194)	0	3	3
r10i1301p1f1	1925-07-03	8	1.421	1.792	4.2	3.501150088065383	4.564714284775336	(8, 1.421)	2	2	4
r10i1301p1f1	1925-07-25	4	1.213	1.325	1.266	2.3706175033858727	2.409464454621142	(4, 1.213)	0	3	3
r10i1301p1f1	1925-08-03	3	1.016	1.077	0.36	1.8372570539560484	1.054526248000911	(3, 1.016)	1	1	1
r10i1301p1f1	1926-07-11	3	1.143	1.274	0.741	1.9371868138985564	1.5790506498304957	(3, 1.143)	1	3	3
r10i1301p1f1	1927-05-30	7	1.354	1.628	3.205	3.2610318767069293	4.100284066123774	(7, 1.354)	2	0	0
r10i1301p1f1	1927-08-05	4	1.147	1.304	1.004	2.320032006597766	2.200773826847361	(4, 1.147)	0	3	3
r10i1301p1f1	1930-06-25	3	1.172	1.29	0.829	1.958669915800558	1.6691417072992736	(3, 1.172)	0	3	3
r10i1301p1f1	1932-07-02	3	1.001	1.105	0.315	1.82476678051635	0.9695615147398962	(3, 1.001)	1	1	1
r10i1301p1f1	1932-07-30	3	1.011	1.131	0.345	1.8331109394483338	1.0269990533939195	(3, 1.011)	1	1	1
r10i1301p1f1	1934-06-03	4	1.031	1.148	0.542	2.2244073119300216	1.6744763086133228	(4, 1.031)	1	1	1
r10i1301p1f1	1934-08-18	3	0.942	0.961	0.138	1.7740664640856596	0.5406187874748858	(3, 0.942)	1	1	1
r10i1301p1f1	1935-07-05	4	1.051	1.161	0.621	2.241560391156271	1.7864118629014598	(4, 1.051)	1	1	1
r10i1301p1f1	1935-07-11	5	1.174	1.381	1.39	2.647997180368679	2.805822344369101	(5, 1.174)	0	3	3
r10i1301p1f1	1935-07-19	3	1.163	1.279	0.802	1.9520520017200835	1.6423530647599345	(3, 1.163)	1	3	3
r10i1301p1f1	1935-07-28	3	0.953	1.01	0.171	1.7837160842352977	0.6358051368343263	(3, 0.953)	1	1	1
r10i1301p1f1	1935-08-07	11	1.194	1.512	3.28	3.796848938373373	4.793008351907675	(11, 1.194)	2	2	2
r10i1301p1f1	1939-07-07	4	1.496	1.878	2.401	2.562484784433375	3.006078565608135	(4, 1.496)	2	0	0
r10i1301p1f1	1939-07-16	3	0.978	1.047	0.247	1.80530679991362	0.825687303217429	(3, 0.978)	1	1	1
r10i1301p1f1	1942-06-14	3	1.114	1.134	0.654	1.9152320367430575	1.4812143931105761	(3, 1.114)	1	1	1
r10i1301p1f1	1942-07-18	6	1.179	1.317	1.7	2.908413055028647	3.257511573747407	(6, 1.179)	0	3	3
r10i1301p1f1	1942-08-01	3	1.022	1.086	0.377	1.8422098062945378	1.084834294313253	(3, 1.022)	1	1	1
r10i1301p1f1	1943-05-29	7	1.088	1.206	1.344	3.051641890599911	3.253904236998588	(7, 1.088)	1	3	2
r10i1301p1f1	1945-06-25	3	1.29	1.4	1.181	2.041614618038424	1.9652443208753656	(3, 1.29)	0	3	3
r10i1301p1f1	1947-07-13	3	1.031	1.046	0.406	1.8495932430423958	1.1345062832765256	(3, 1.031)	1	1	1
r10i1301p1f1	1947-08-08	7	1.011	1.19	0.806	2.9818352572077487	2.768036432337489	(7, 1.011)	1	1	1
r10i1301p1f1	1948-07-25	6	1.239	1.468	2.06	2.955405299608027	3.4428412214406636	(6, 1.239)	0	0	0
r10i1301p1f1	1948-08-08	5	1.249	1.481	1.764	2.705663656868713	3.031201707600973	(5, 1.249)	0	0	0
r10i1301p1f1	1948-08-21	3	0.99	1.13	0.283	1.8155070660787613	0.9044250667316702	(3, 0.99)	1	1	1
r10i1301p1f1	1953-08-28	4	1.051	1.15	0.618	2.241560391156271	1.7823823074154581	(4, 1.051)	1	1	1
r10i1301p1f1	1954-07-28	4	1.241	1.494	1.379	2.3913283028284344	2.487569767207484	(4, 1.241)	0	3	3
r10i1301p1f1	1955-07-11	5	1.562	1.912	3.33	2.9158061497324335	3.6436344588166754	(5, 1.562)	2	0	0
r10i1301p1f1	1955-07-30	3	1.007	1.137	0.333	1.8297816262051394	1.0044183630992942	(3, 1.007)	1	1	1
r10i1301p1f1	1956-06-15	3	1.107	1.296	0.633	1.9098596000764794	1.456091954898091	(3, 1.107)	1	3	3
r10i1301p1f1	1956-06-21	3	1.022	1.159	0.378	1.8422098062945378	1.0865888343590457	(3, 1.022)	1	1	1
r10i1301p1f1	1959-07-18	4	1.237	1.408	1.365	2.388395749407157	2.4782176616372036	(4, 1.237)	0	3	3
r10i1301p1f1	1960-06-17	4	1.048	1.24	0.609	2.2390061113511743	1.7701952913122145	(4, 1.048)	1	1	1
r10i1301p1f1	1960-08-17	4	1.057	1.146	0.645	2.2466494606637424	1.8180767775454285	(4, 1.057)	1	1	1
r10i1301p1f1	1961-06-25	3	1.115	1.256	0.657	1.9159971769397985	1.4847523408808556	(3, 1.115)	1	3	3
r10i1301p1f1	1961-07-07	3	1.146	1.331	0.75	1.9394307280744352	1.5886461167462513	(3, 1.146)	0	3	3
r10i1301p1f1	1961-08-01	3	1.034	1.084	0.415	1.8520423236413943	1.1494331690364237	(3, 1.034)	1	1	1
r10i1301p1f1	1962-08-02	3	1.027	1.099	0.394	1.8463184440077063	1.1142507199926883	(3, 1.027)	1	1	1
r10i1301p1f1	1964-07-05	3	1.004	1.081	0.325	1.827277346942111	0.9890762295420122	(3, 1.004)	1	1	1
r10i1301p1f1	1965-08-20	4	1.03	1.196	0.535	2.2235418856535927	1.66392609771817	(4, 1.03)	1	1	1
r10i1301p1f1	1968-07-09	3	1.136	1.241	0.72	1.9319313496243482	1.556296541794345	(3, 1.136)	1	3	3
r10i1301p1f1	1968-07-30	6	1.325	1.687	2.572	3.01912860512168	3.658433795780479	(6, 1.325)	0	0	0
r10i1301p1f1	1969-07-17	6	1.216	1.453	1.918	2.937651637363084	3.373782605977074	(6, 1.216)	0	3	3
r10i1301p1f1	1970-06-06	3	0.898	0.938	0.005	1.734508970370274	0.02564899619611395	(3, 0.898)	1	1	1
r10i1301p1f1	1970-07-23	4	1.118	1.253	0.886	2.29696935420841	2.0903814817181705	(4, 1.118)	1	3	3
r10i1301p1f1	1971-06-13	3	1.166	1.349	0.81	1.9542628429622635	1.6503655261557868	(3, 1.166)	0	3	3
