member_id	start_date	DURATION	INT_MEAN	INT_PEAK	AUC	log_SEVERITY_1	log_SEVERITY_2	MV [D,I]	COMPINDX_k3_ss404	COMPINDX_k4_ss356	COMPINDX_k5_ss377
r10i1301p1f1	1908-08-29	5	1.925	2.284	4.364	3.1144994595948337	3.9078343104620368	(5, 1.925)	0	2	0
r10i1301p1f1	1909-06-28	4	1.427	1.754	1.499	2.518985963440863	2.5643337834193223	(4, 1.427)	2	3	3
r10i1301p1f1	1909-08-10	3	1.073	1.231	0.064	1.8833462940570747	0.2870972177475239	(3, 1.073)	1	1	1
r10i1301p1f1	1910-06-27	4	1.251	1.368	0.797	2.398622281190988	1.9982314862542927	(4, 1.251)	1	1	1
r10i1301p1f1	1910-07-11	4	1.441	1.727	1.554	2.527966139248447	2.5976399197752396	(4, 1.441)	2	3	3
r10i1301p1f1	1913-08-23	5	1.351	1.529	1.495	2.779107378807332	2.8743896173734145	(5, 1.351)	1	3	3
r10i1301p1f1	1914-05-31	3	1.47	1.739	1.255	2.1562109048842784	2.0177218825479337	(3, 1.47)	2	3	3
r10i1301p1f1	1914-06-12	5	1.407	1.615	1.773	2.817247639650511	3.0360457846041458	(5, 1.407)	2	3	3
r10i1301p1f1	1914-07-03	4	1.582	1.874	2.12	2.6141789854921393	2.8881470628740535	(4, 1.582)	2	2	0
r10i1301p1f1	1914-07-16	5	1.467	1.855	2.077	2.8565597777813	3.187243391127188	(5, 1.467)	2	3	3
r10i1301p1f1	1914-08-02	3	1.351	1.526	0.897	2.0819386616635143	1.7335914971028565	(3, 1.351)	1	1	3
r10i1301p1f1	1914-08-23	6	2.061	2.419	6.055	3.443311026738775	4.499698134724988	(6, 2.061)	0	2	4
r10i1301p1f1	1915-06-05	6	1.114	1.22	0.371	2.8548821321488385	1.8644775971462844	(6, 1.114)	1	1	1
r10i1301p1f1	1918-07-20	3	1.318	1.426	0.798	2.060326112082957	1.6383226299237716	(3, 1.318)	1	1	1
r10i1301p1f1	1919-07-26	8	1.343	1.612	2.332	3.4464454396013253	3.9846624336709766	(8, 1.343)	2	3	2
r10i1301p1f1	1922-07-08	10	1.384	1.723	3.322	3.8014471985665996	4.663918826859584	(10, 1.384)	2	3	2
r10i1301p1f1	1922-08-25	5	1.604	1.969	2.761	2.940920437380773	3.461631190902781	(5, 1.604)	2	2	0
r10i1301p1f1	1923-08-05	3	1.389	1.51	1.012	2.106260637450084	1.8339415387115605	(3, 1.389)	1	3	3
r10i1301p1f1	1923-08-20	3	1.168	1.193	0.348	1.9557340263295966	1.0325654459103046	(3, 1.168)	1	1	1
r10i1301p1f1	1925-07-02	3	1.415	1.606	1.088	2.1225675612702424	1.895130081726901	(3, 1.415)	1	3	3
r10i1301p1f1	1926-06-06	9	1.508	2.078	4.104	3.7308847482589664	4.716783114511592	(9, 1.508)	0	0	2
r10i1301p1f1	1926-06-29	7	1.559	1.919	3.549	3.3969578762335555	4.200630646720569	(7, 1.559)	2	2	0
r10i1301p1f1	1926-07-10	3	1.524	1.767	1.417	2.1881766897282877	2.1238109944799253	(3, 1.524)	2	3	3
r10i1301p1f1	1927-07-30	6	1.496	2.035	2.667	3.1349123045307574	3.693785770038118	(6, 1.496)	2	2	0
r10i1301p1f1	1928-07-16	3	1.354	1.388	0.907	2.083880472575465	1.7427285693782244	(3, 1.354)	1	1	1
r10i1301p1f1	1929-07-11	3	1.417	1.579	1.097	2.1238109944799253	1.9021342734584945	(3, 1.417)	1	3	3
r10i1301p1f1	1930-05-30	8	1.267	1.385	1.724	3.390100617565174	3.689121097528301	(8, 1.267)	1	3	2
r10i1301p1f1	1930-08-09	6	1.763	2.357	4.266	3.2925240699038487	4.154139655074943	(6, 1.763)	0	2	0
r10i1301p1f1	1932-06-07	3	1.229	1.324	0.532	1.9995959735061966	1.3255760241460586	(3, 1.229)	1	1	1
r10i1301p1f1	1932-06-29	3	1.226	1.291	0.521	1.9974832224048533	1.3102756371655788	(3, 1.226)	1	1	1
r10i1301p1f1	1932-07-30	5	1.247	1.381	0.974	2.704168265444365	2.4756683621159254	(5, 1.247)	1	1	1
r10i1301p1f1	1934-08-29	3	1.422	1.545	1.11	2.126912829977665	1.9121656080879328	(3, 1.422)	1	3	3
r10i1301p1f1	1935-06-09	7	1.394	1.58	2.395	3.2890450125096917	3.814542929160328	(7, 1.394)	2	3	2
r10i1301p1f1	1935-08-21	3	1.202	1.333	0.452	1.980418569647406	1.2085605331056195	(3, 1.202)	1	1	1
r10i1301p1f1	1936-06-01	5	1.301	1.449	1.244	2.7437790680320884	2.701920977062884	(5, 1.301)	1	1	1
r10i1301p1f1	1936-07-31	3	1.235	1.311	0.55	2.0038081315273124	1.350118803218546	(3, 1.235)	1	1	1
r10i1301p1f1	1938-07-17	5	1.186	1.348	0.671	2.657450217657584	2.1403023784790554	(5, 1.186)	1	1	1
r10i1301p1f1	1939-07-17	3	1.443	1.647	1.174	2.1398364837060835	1.960134634557113	(3, 1.443)	2	3	3
r10i1301p1f1	1940-07-04	4	1.639	1.987	2.349	2.6470254992644353	2.9852778156501323	(4, 1.639)	2	2	0
r10i1301p1f1	1941-07-13	5	1.149	1.199	0.484	2.628011587306804	1.858059641738364	(5, 1.149)	1	1	1
r10i1301p1f1	1941-08-07	4	1.418	1.579	1.465	2.5131701150608596	2.543175557911976	(4, 1.418)	2	3	3
r10i1301p1f1	1942-08-16	3	1.163	1.239	0.334	1.9520520017200835	1.0063196847660814	(3, 1.163)	1	1	1
r10i1301p1f1	1943-05-29	9	1.689	2.231	5.735	3.8416649167418497	5.04886192356845	(9, 1.689)	0	0	4
r10i1301p1f1	1943-08-25	3	1.461	1.801	1.228	2.150782501365733	1.9988922189911715	(3, 1.461)	2	3	3
r10i1301p1f1	1944-08-03	5	1.277	1.596	1.126	2.726367676192942	2.6092652569342474	(5, 1.277)	1	3	3
r10i1301p1f1	1946-07-03	11	1.234	1.452	2.0	3.829073149015866	4.303602085868203	(11, 1.234)	1	3	2
r10i1301p1f1	1946-07-23	4	1.44	1.693	1.551	2.5273273656719524	2.595851543739727	(4, 1.44)	2	3	3
r10i1301p1f1	1947-07-15	3	1.254	1.342	0.605	2.017030773679079	1.421582403309789	(3, 1.254)	1	1	1
r10i1301p1f1	1947-08-09	9	1.582	1.916	4.768	3.7776684169279955	4.865501616417073	(9, 1.582)	0	0	2
r10i1301p1f1	1949-06-11	12	1.453	1.799	4.809	4.117411069053669	5.302839008531657	(12, 1.453)	0	0	2
r10i1301p1f1	1953-06-19	5	1.131	1.305	0.394	2.613370546077847	1.6873344261893548	(5, 1.131)	1	1	1
r10i1301p1f1	1953-08-11	10	1.479	1.779	4.271	3.866399640125585	4.9131024242947845	(10, 1.479)	0	0	2
r10i1301p1f1	1953-08-23	6	1.242	1.521	1.139	2.9576979296737567	2.8758114301617943	(6, 1.242)	1	1	1
r10i1301p1f1	1955-07-09	6	1.589	1.847	3.221	3.192672915869643	3.8782353528318088	(6, 1.589)	2	2	0
r10i1301p1f1	1955-08-22	3	1.225	1.385	0.519	1.9967779789349385	1.3074684211342518	(3, 1.225)	1	1	1
r10i1301p1f1	1957-05-31	3	1.217	1.258	0.494	1.9911180540358446	1.2716966740794537	(3, 1.217)	1	1	1
r10i1301p1f1	1958-07-03	5	1.442	1.757	1.95	2.840367113414099	3.1268334622758975	(5, 1.442)	2	3	3
r10i1301p1f1	1958-08-08	6	1.894	2.234	5.051	3.3616246563754575	4.320606395235621	(6, 1.894)	0	2	0
r10i1301p1f1	1959-06-27	3	1.294	1.442	0.727	2.044309220199835	1.5639389167977003	(3, 1.294)	1	1	1
r10i1301p1f1	1959-07-14	4	1.522	1.785	1.881	2.5783969928753394	2.7755842312195798	(4, 1.522)	2	3	3
r10i1301p1f1	1959-08-10	3	1.446	1.928	1.182	2.141669160742786	1.965972149383562	(3, 1.446)	2	3	3
r10i1301p1f1	1959-08-15	3	1.358	1.499	0.917	2.086463702251958	1.7517829109102498	(3, 1.358)	1	1	3
r10i1301p1f1	1961-07-05	5	1.504	1.86	2.261	2.8800537762847607	3.2687605701702216	(5, 1.504)	2	3	3
r10i1301p1f1	1962-06-25	8	1.286	1.507	1.869	3.4044872394536423	3.7679365000872713	(8, 1.286)	1	3	2
r10i1301p1f1	1962-07-22	6	1.414	1.649	2.174	3.0810596532303087	3.4950259858346375	(6, 1.414)	2	3	3
r10i1301p1f1	1962-08-02	3	1.416	1.55	1.092	2.1231894711408397	1.8982491140189333	(3, 1.416)	1	3	3
r10i1301p1f1	1964-07-29	5	1.337	1.542	1.427	2.7693406046617954	2.830524144307154	(5, 1.337)	1	3	3
r10i1301p1f1	1965-08-19	9	1.422	1.961	3.335	3.673613520443503	4.511353889783806	(9, 1.422)	0	0	2
r10i1301p1f1	1969-06-23	3	1.374	1.595	0.967	2.0967304028960037	1.7958642651405032	(3, 1.374)	1	3	3
r10i1301p1f1	1969-07-16	8	1.746	1.944	5.556	3.7014864034859505	4.841963583556903	(8, 1.746)	0	0	4
r10i1301p1f1	1969-08-02	8	1.551	2.082	3.993	3.58615778042167	4.514712251778363	(8, 1.551)	0	2	0
r10i1301p1f1	1972-07-24	7	1.322	1.716	1.891	3.2380422746538926	3.584124591249257	(7, 1.322)	2	3	2
r10i1301p1f1	1972-08-05	8	1.436	1.872	3.074	3.5113355902198404	4.256416356336324	(8, 1.436)	2	3	2
r10i1301p1f1	1972-08-19	4	1.394	1.6	1.37	2.4974937652934717	2.481567748522486	(4, 1.394)	1	3	3
r10i1301p1f1	1972-08-27	3	1.309	1.696	0.77	2.054349800617799	1.6096453640113553	(3, 1.309)	1	3	3
r10i1301p1f1	1973-06-05	3	1.225	1.381	0.52	1.9967779789349385	1.3088730142073226	(3, 1.225)	1	1	1
r10i1301p1f1	1973-06-28	3	1.4	1.583	1.044	2.113192200146248	1.8601628760179363	(3, 1.4)	1	3	3
r10i1301p1f1	1975-07-01	3	1.317	1.403	0.794	2.0596638385128885	1.6342758849234178	(3, 1.317)	1	1	1
r10i1301p1f1	1976-06-19	5	1.192	1.33	0.698	2.6621434361518546	2.175192220072486	(5, 1.192)	1	1	1
r10i1301p1f1	1976-06-29	11	1.406	1.713	3.891	3.9568992154458127	4.9625288996670145	(11, 1.406)	0	0	2
r10i1301p1f1	1978-06-20	3	1.31	1.413	0.774	2.055015601727822	1.6137928111176032	(3, 1.31)	1	1	1
r10i1301p1f1	1978-07-25	4	1.485	1.809	1.734	2.5556757206762075	2.699480250419143	(4, 1.485)	2	3	3
r10i1301p1f1	1978-07-31	5	1.586	1.855	2.67	2.9302343089149123	3.429185614623392	(5, 1.586)	2	2	0
r10i1301p1f1	1978-08-17	4	1.831	2.133	3.117	2.7503431132924616	3.25563196499332	(4, 1.831)	2	2	0
r10i1301p1f1	1979-06-02	3	1.25	1.406	0.596	2.014261551963053	1.4102322606770266	(3, 1.25)	1	1	1
r10i1301p1f1	1979-07-08	5	1.346	1.494	1.473	2.7756301853340113	2.8604073108315786	(5, 1.346)	1	3	3
r10i1301p1f1	1979-08-15	4	1.483	1.695	1.724	2.5544327124366104	2.6940864940848237	(4, 1.483)	2	3	3
r10i1301p1f1	1980-07-10	5	1.215	1.559	0.817	2.6799327830479016	2.3159294287885213	(5, 1.215)	1	1	1
r10i1301p1f1	1981-06-17	3	1.178	1.186	0.379	1.9630576515367082	1.0883403013850155	(3, 1.178)	1	1	1
r10i1301p1f1	1982-06-09	5	1.667	1.836	3.075	2.9774474500261805	3.566133832630325	(5, 1.667)	2	2	0
r10i1301p1f1	1982-06-29	3	1.255	1.401	0.61	2.0177218825479337	1.4278328136070821	(3, 1.255)	1	1	1
r10i1301p1f1	1984-08-19	5	1.285	1.41	1.163	2.7322052224153808	2.6392526883287366	(5, 1.285)	1	1	1
r10i1301p1f1	1985-06-13	3	1.097	1.116	0.136	1.9021342734584945	0.534548046550359	(3, 1.097)	1	1	1
r10i1301p1f1	1988-06-15	4	1.535	1.974	1.933	2.5862591440482876	2.801176179091694	(4, 1.535)	2	2	0
r10i1301p1f1	1988-06-21	10	1.28	1.652	2.281	3.7251427708377065	4.292259921070662	(10, 1.28)	2	3	2
r10i1301p1f1	1988-07-12	7	2.217	3.051	8.156	3.739083251880294	5.024217528863876	(7, 2.217)	0	0	4
r10i1301p1f1	1988-08-24	3	1.093	1.247	0.122	1.8990273544023255	0.49098852036448487	(3, 1.093)	1	1	1
r10i1301p1f1	1989-07-05	4	1.546	1.823	1.978	2.5928637912930927	2.8228064384003986	(4, 1.546)	2	3	3
r10i1301p1f1	1991-08-16	8	1.521	2.286	3.751	3.567172201546578	4.452897887756493	(8, 1.521)	0	2	0
r10i1301p1f1	1992-08-14	4	1.552	1.799	2.002	2.5964480245209076	2.834154077897936	(4, 1.552)	2	3	3
r10i1301p1f1	1994-06-07	5	1.153	1.29	0.505	2.631236245249124	1.894025949770022	(5, 1.153)	1	1	1
r10i1301p1f1	1994-07-11	3	1.087	1.142	0.105	1.8943488012231606	0.43540959931762246	(3, 1.087)	1	1	1
r10i1301p1f1	1994-07-27	6	1.273	1.849	1.324	2.981085666534982	3.018410493576786	(6, 1.273)	2	3	3
r10i1301p1f1	1994-08-16	6	1.225	1.301	1.039	2.9446363075620363	2.789330238752442	(6, 1.225)	1	1	1
r10i1301p1f1	1995-06-06	5	1.435	1.675	1.916	2.8357857818263104	3.110021712566456	(5, 1.435)	2	3	3
r10i1301p1f1	1995-06-24	12	1.414	1.783	4.343	4.090652357844321	5.201449132366973	(12, 1.414)	0	0	2
r10i1301p1f1	1995-07-11	5	1.407	1.525	1.774	2.817247639650511	3.0365825697740596	(5, 1.407)	2	3	3
r10i1301p1f1	1995-07-19	4	1.449	1.705	1.587	2.5330616916750475	2.6171038193993863	(4, 1.449)	2	3	3
r10i1301p1f1	1998-06-04	3	1.223	1.283	0.514	1.9953659981339325	1.300415709247018	(3, 1.223)	1	1	1
r10i1301p1f1	2000-07-19	4	1.592	1.857	2.159	2.6200201235951743	2.9053698334736	(4, 1.592)	2	2	0
r10i1301p1f1	2000-08-05	3	1.343	1.442	0.873	2.076741989126375	1.7113157623497717	(3, 1.343)	1	1	1
r10i1301p1f1	2001-07-04	3	1.423	1.553	1.112	2.127532044180204	1.913699997788122	(3, 1.423)	1	3	3
r10i1301p1f1	2001-07-09	11	1.41	1.767	3.935	3.9596858772691723	4.973695366057742	(11, 1.41)	0	0	2
r10i1301p1f1	2001-08-11	3	1.57	1.956	1.553	2.2146233704217337	2.204930886475346	(3, 1.57)	2	2	3
r10i1301p1f1	2004-06-14	3	1.575	1.838	1.57	2.217456313615471	2.2146233704217337	(3, 1.575)	2	3	3
r10i1301p1f1	2005-06-05	4	1.478	1.641	1.702	2.551318415307252	2.6821168190757056	(4, 1.478)	2	3	3
r10i1301p1f1	2005-07-20	5	1.95	2.522	4.49	3.1268334622758975	3.9357341823215877	(5, 1.95)	0	2	0
r10i1301p1f1	2005-08-21	5	1.206	1.262	0.768	2.673009373409973	2.2603559665945054	(5, 1.206)	1	1	1
r10i1301p1f1	2006-06-29	5	1.288	1.523	1.182	2.7343855466009805	2.6543091236540386	(5, 1.288)	1	1	1
r10i1301p1f1	2007-07-25	4	1.409	1.611	1.43	2.5073202446249003	2.5209170873110334	(4, 1.409)	2	3	3
r10i1301p1f1	2007-08-11	8	1.735	2.241	5.463	3.6953228629842916	4.825217581634493	(8, 1.735)	0	0	4
r10i1301p1f1	2009-06-07	6	1.287	1.534	1.411	2.9914711977398647	3.0790333667222445	(6, 1.287)	1	3	3
r10i1301p1f1	2009-08-18	7	1.511	2.038	3.213	3.3667478045766037	4.102735802700728	(7, 1.511)	2	2	0
r10i1301p1f1	2010-06-23	5	1.156	1.333	0.518	2.63364793302863	1.9156594708908394	(5, 1.156)	1	1	1
r1i1001p1f1	1851-06-25	4	1.159	1.364	0.462	2.3294217469476055	1.5467110825257953	(4, 1.159)	1	1	1
r1i1001p1f1	1851-08-11	8	1.599	2.459	4.441	3.615804327077679	4.619944101145562	(8, 1.599)	0	0	0
r1i1001p1f1	1855-07-18	3	1.314	1.402	0.812	2.057674382091276	1.6523586503605283	(3, 1.314)	1	1	1
r1i1001p1f1	1855-07-25	8	1.375	1.871	2.654	3.4692515398309536	4.111745037257577	(8, 1.375)	2	3	2
r1i1001p1f1	1856-08-13	3	1.165	1.361	0.366	1.9535264388390532	1.0653284036835002	(3, 1.165)	1	1	1
r1i1001p1f1	1857-06-09	7	1.495	1.795	3.158	3.356471508521439	4.085757439565242	(7, 1.495)	2	3	2
r1i1001p1f1	1857-06-26	3	1.515	1.774	1.414	2.18291951501134	2.121945264387058	(3, 1.515)	2	3	3
r1i1001p1f1	1857-07-01	8	1.785	2.093	5.935	3.723037840221408	4.90744811786111	(8, 1.785)	0	0	4
r1i1001p1f1	1857-07-26	5	1.641	1.988	2.987	2.962534151416443	3.5379308368236306	(5, 1.641)	2	2	0
r1i1001p1f1	1857-08-11	4	1.616	2.096	2.29	2.633901202465888	2.961140828784372	(4, 1.616)	2	2	0
r1i1001p1f1	1858-06-26	6	1.654	1.856	3.663	3.2311496407690843	4.004326589347383	(6, 1.654)	2	2	0
r1i1001p1f1	1861-08-17	5	1.551	1.926	2.536	2.909123024727858	3.3794064053693345	(5, 1.551)	2	2	0
r1i1001p1f1	1862-06-08	5	1.365	1.502	1.608	2.788779684979346	2.9432797042615224	(5, 1.365)	1	3	3
r1i1001p1f1	1862-07-15	4	1.408	1.775	1.456	2.506668141569513	2.537499099907171	(4, 1.408)	2	3	3
r1i1001p1f1	1863-08-11	6	1.489	1.793	2.673	3.130426674211007	3.6959771183650676	(6, 1.489)	2	3	3
r1i1001p1f1	1863-08-27	4	1.024	1.123	-0.076	2.2183335405464546	-0.9364934391916745	(4, 1.024)	1	1	1
r1i1001p1f1	1864-06-12	4	1.397	1.665	1.415	2.49946680111933	2.511223958105374	(4, 1.397)	2	3	3
r1i1001p1f1	1865-07-07	6	1.58	1.928	3.219	3.187226745295644	3.877627087962404	(6, 1.58)	2	2	0
r1i1001p1f1	1866-06-07	4	1.415	1.557	1.486	2.511223958105374	2.5562966458746734	(4, 1.415)	1	3	3
r1i1001p1f1	1866-06-29	3	1.451	1.533	1.222	2.1447161783819926	1.9946592593953143	(3, 1.451)	1	3	3
r1i1001p1f1	1866-07-23	4	1.154	1.212	0.443	2.3255200642765415	1.5138076814188501	(4, 1.154)	1	1	1
r1i1001p1f1	1866-08-06	4	1.491	1.605	1.79	2.5593955017787398	2.729159164312445	(4, 1.491)	2	3	3
r1i1001p1f1	1866-08-14	5	1.365	1.582	1.609	2.788779684979346	2.943868652297081	(5, 1.365)	1	3	3
r1i1001p1f1	1868-08-18	7	1.302	1.46	1.807	3.223400670259069	3.539976474058067	(7, 1.302)	1	3	2
r1i1001p1f1	1870-06-21	6	1.61	1.884	3.398	3.2052664729322227	3.930652334401782	(6, 1.61)	2	2	0
r1i1001p1f1	1871-06-03	7	1.713	2.062	4.686	3.4881455446558522	4.474901288554277	(7, 1.713)	0	2	0
r1i1001p1f1	1871-07-10	8	1.562	1.997	4.151	3.593029825981303	4.553101938334142	(8, 1.562)	0	2	0
r1i1001p1f1	1872-07-25	6	1.659	2.308	3.695	3.234048964354741	4.01286671240168	(6, 1.659)	0	2	0
r1i1001p1f1	1873-06-13	3	1.176	1.297	0.397	1.9615972110500632	1.1193532049845927	(3, 1.176)	1	1	1
r1i1001p1f1	1874-08-10	4	1.545	1.975	2.005	2.5922651681085	2.83556352140117	(4, 1.545)	2	2	0
r1i1001p1f1	1875-07-01	5	1.702	1.941	3.291	2.997178152193665	3.632163551550933	(5, 1.702)	2	2	0
r1i1001p1f1	1875-08-01	3	1.18	1.271	0.411	1.9645159622469717	1.1428264897787204	(3, 1.18)	1	1	1
r1i1001p1f1	1878-07-21	3	1.235	1.398	0.574	2.0038081315273124	1.3819327357041902	(3, 1.235)	1	1	1
r1i1001p1f1	1878-07-27	5	1.442	1.559	1.992	2.840367113414099	3.1472181368766208	(5, 1.442)	2	3	3
r1i1001p1f1	1879-08-24	8	1.192	1.302	1.191	3.3311997577798014	3.330390496009569	(8, 1.192)	1	1	1
r1i1001p1f1	1880-08-23	5	1.426	1.732	1.911	2.829864488751794	3.1075253842646813	(5, 1.426)	2	3	3
r1i1001p1f1	1881-06-12	14	1.448	1.87	5.662	4.341866901860462	5.695729125768293	(14, 1.448)	0	0	4
r1i1001p1f1	1881-07-03	11	1.325	1.517	3.096	3.898731185666468	4.735768302038179	(11, 1.325)	2	3	2
r1i1001p1f1	1881-07-27	5	1.077	1.252	0.169	2.5681155749955287	1.0610756695077463	(5, 1.077)	1	1	1
r1i1001p1f1	1881-08-15	4	1.287	1.571	0.972	2.4244486807508863	2.172020722972929	(4, 1.287)	1	1	3
r1i1001p1f1	1881-08-29	3	1.322	1.437	0.835	2.062970828995383	1.6749985247384984	(3, 1.322)	1	1	1
r1i1001p1f1	1882-06-05	3	1.243	1.331	0.599	2.009396884415142	1.4140299735257975	(3, 1.243)	1	1	1
r1i1001p1f1	1882-06-21	4	1.215	1.299	0.685	2.372111155642656	1.8687205103641835	(4, 1.215)	1	1	1
r1i1001p1f1	1882-07-21	3	1.219	1.381	0.527	1.9925360413504454	1.3186503099495455	(3, 1.219)	1	1	1
r1i1001p1f1	1883-06-15	4	1.407	1.613	1.455	2.5060156129982354	2.5368663887187113	(4, 1.407)	2	3	3
r1i1001p1f1	1886-06-29	5	1.788	2.033	3.724	3.0440674637073983	3.7526892506019527	(5, 1.788)	2	2	0
r1i1001p1f1	1886-07-08	4	1.447	1.71	1.614	2.531790235686851	2.632751777051982	(4, 1.447)	2	3	3
r1i1001p1f1	1886-08-21	3	1.186	1.21	0.426	1.968878177611425	1.1673796469293618	(3, 1.186)	1	1	1
r1i1001p1f1	1888-06-09	7	1.26	1.444	1.513	3.1919372811688307	3.368024948097495	(7, 1.26)	1	3	1
r1i1001p1f1	1888-07-17	11	1.766	2.246	7.946	4.18096181287621	5.672955180280511	(11, 1.766)	0	0	4
r1i1001p1f1	1889-06-12	5	1.333	1.561	1.445	2.766532487090711	2.8423241343256467	(5, 1.333)	1	3	3
r1i1001p1f1	1889-07-19	4	1.522	1.822	1.912	2.5783969928753394	2.7909196789245048	(4, 1.522)	2	3	3
r1i1001p1f1	1892-06-23	6	1.191	1.334	0.884	2.917989827104379	2.6384924269250587	(6, 1.191)	1	1	1
r1i1001p1f1	1892-08-28	5	1.354	1.579	1.551	2.781187906031063	2.909123024727858	(5, 1.354)	1	3	3
r1i1001p1f1	1893-07-19	5	1.912	2.308	4.344	3.108025148706346	3.903333288387565	(5, 1.912)	0	2	0
r1i1001p1f1	1894-06-16	5	1.161	1.536	0.59	2.6376545325400946	2.0276745211049594	(5, 1.161)	1	1	1
r1i1001p1f1	1894-08-02	4	1.625	1.937	2.327	2.639057329615259	2.976345559753801	(4, 1.625)	2	2	0
r1i1001p1f1	1896-06-27	4	1.727	1.988	2.733	2.695707677903824	3.1295636211875117	(4, 1.727)	2	2	0
r1i1001p1f1	1897-08-02	4	1.386	1.689	1.37	2.4922132249704383	2.481567748522486	(4, 1.386)	2	3	3
r1i1001p1f1	1898-08-26	7	1.358	1.541	2.204	3.2638687682535124	3.7333424416177476	(7, 1.358)	2	3	2
r1i1001p1f1	1899-06-02	3	1.222	1.374	0.536	1.9946592593953143	1.331082266299207	(3, 1.222)	1	1	1
r1i1001p1f1	1899-06-07	5	1.667	1.985	3.116	2.9774474500261805	3.5790070833687304	(5, 1.667)	2	2	0
r1i1001p1f1	1900-08-10	12	1.496	2.142	5.432	4.146107322813235	5.42408620697649	(12, 1.496)	0	0	4
r1i1001p1f1	1901-07-02	3	1.141	1.245	0.294	1.93568806891756	0.9272974599000251	(3, 1.141)	1	1	1
r1i1001p1f1	1903-07-05	6	1.518	1.903	2.845	3.14888041860841	3.756836887603811	(6, 1.518)	2	2	0
r1i1001p1f1	1904-07-26	3	1.208	1.324	0.494	1.984712110619881	1.2716966740794537	(3, 1.208)	1	1	1
r1i1001p1f1	1905-07-28	8	1.413	1.88	2.956	3.495675100464856	4.217839323701369	(8, 1.413)	2	3	2
r1i1001p1f1	1906-06-17	3	1.451	1.781	1.221	2.1447161783819926	1.9939520208237795	(3, 1.451)	2	3	3
r1i1001p1f1	1906-07-11	6	1.151	1.45	0.647	2.885704001052943	2.3522243424441722	(6, 1.151)	1	1	1
r1i1001p1f1	1909-08-05	5	1.18	1.407	0.685	2.65273486896079	2.158545288236952	(5, 1.18)	1	1	1
r1i1001p1f1	1910-08-02	4	1.507	1.698	1.854	2.569247798221751	2.7620332083002648	(4, 1.507)	2	3	3
r1i1001p1f1	1910-08-26	8	1.353	1.626	2.478	3.45362837656764	4.044291539098813	(8, 1.353)	2	3	2
r1i1001p1f1	1911-07-23	4	1.078	1.151	0.138	2.264259978672378	0.7438402948754634	(4, 1.078)	1	1	1
r1i1001p1f1	1912-06-15	3	1.277	1.428	0.7	2.0328066751850744	1.5341337442388472	(3, 1.277)	1	1	1
r1i1001p1f1	1913-06-19	3	1.211	1.274	0.501	1.9868519878999251	1.281842422518679	(3, 1.211)	1	1	1
r1i1001p1f1	1913-07-10	3	1.276	1.389	0.696	2.032125916835549	1.5296416264070827	(3, 1.276)	1	1	1
r1i1001p1f1	1913-07-20	5	1.598	1.985	2.77	2.937371067602538	3.4647836210349685	(5, 1.598)	2	2	0
r1i1001p1f1	1914-08-05	6	1.429	1.669	2.311	3.091129952013059	3.554336829607658	(6, 1.429)	2	3	3
r1i1001p1f1	1917-06-19	7	1.198	1.409	1.078	3.1436034425111297	3.0428467198871294	(7, 1.198)	1	1	1
r1i1001p1f1	1917-07-05	8	1.44	1.716	3.17	3.514034293600482	4.286738993014567	(8, 1.44)	2	3	2
r1i1001p1f1	1917-08-13	11	1.661	2.201	6.789	4.120630239269462	5.516175867429999	(11, 1.661)	0	0	4
r1i1001p1f1	1918-08-15	6	1.256	1.629	1.274	2.968327915962107	2.9818310777909534	(6, 1.256)	1	3	3
r1i1001p1f1	1919-07-20	6	1.671	1.881	3.767	3.24097323521861	4.031819429149102	(6, 1.671)	2	2	0
r1i1001p1f1	1919-07-31	4	1.329	1.521	1.141	2.4537599207911636	2.3153038654018205	(4, 1.329)	1	1	3
r1i1001p1f1	1921-06-10	3	1.115	1.149	0.214	1.9159971769397985	0.7476242949774393	(3, 1.115)	1	1	1
r1i1001p1f1	1921-07-11	3	1.204	1.312	0.482	1.9818517992247855	1.25406083097726	(3, 1.204)	1	1	1
r1i1001p1f1	1925-06-15	5	1.218	1.41	0.874	2.682229975164674	2.3769146248999005	(5, 1.218)	1	1	1
r1i1001p1f1	1925-07-14	4	1.564	1.799	2.083	2.603578179505499	2.8715286700946847	(4, 1.564)	2	3	3
r1i1001p1f1	1925-07-23	7	1.41	1.716	2.566	3.3000341723917663	3.88203760422265	(7, 1.41)	2	3	2
r1i1001p1f1	1926-07-14	6	1.841	2.299	4.785	3.3342404255346003	4.2672448012726925	(6, 1.841)	0	2	0
r1i1001p1f1	1926-08-05	4	1.844	2.287	3.202	2.7569673413368245	3.2815125387161754	(4, 1.844)	2	2	0
r1i1001p1f1	1929-08-22	7	1.525	2.104	3.372	3.3756537446116663	4.150257142081467	(7, 1.525)	2	2	0
r1i1001p1f1	1930-06-19	4	1.589	1.813	2.182	2.618271361855424	2.9153895208714524	(4, 1.589)	2	2	3
r1i1001p1f1	1930-08-13	7	1.297	1.388	1.776	3.219706525866784	3.5231784170530025	(7, 1.297)	1	3	1
r1i1001p1f1	1930-08-23	5	1.281	1.464	1.185	2.7292907089163507	2.656665868654067	(5, 1.281)	1	1	1
r1i1001p1f1	1931-07-03	5	1.154	1.5	0.552	2.6320407875973544	1.9701214776100868	(5, 1.154)	1	1	1
