member_id	start_date	DURATION	INT_MEAN	INT_PEAK	AUC	log_SEVERITY_1	log_SEVERITY_2	MV [D,I]	COMPINDX_k3_ss404	COMPINDX_k4_ss355	COMPINDX_k5_ss372
r5i1251p1f1	1963-07-14	4	1.455	1.624	1.458	2.5368663887187113	2.538763322578711	(4, 1.455)	0	0	0
r5i1251p1f1	1965-08-16	5	1.841	2.086	3.753	3.07190623339722	3.760265157774813	(5, 1.841)	1	1	4
r5i1251p1f1	1968-06-02	5	1.16	1.209	0.344	2.636854495835966	1.5781612412880583	(5, 1.16)	0	3	3
r5i1251p1f1	1969-07-03	5	1.232	1.683	0.705	2.692880977408798	2.184042476256241	(5, 1.232)	0	3	3
r5i1251p1f1	1970-06-24	3	1.421	1.543	0.99	2.126293232111315	1.8155070660787613	(3, 1.421)	0	3	0
r5i1251p1f1	1970-08-01	3	1.544	1.694	1.36	2.199761283913689	2.0877528189887515	(3, 1.544)	1	0	0
r5i1251p1f1	1970-08-14	4	1.241	1.329	0.6	2.3913283028284344	1.7578579175523736	(4, 1.241)	0	3	3
r5i1251p1f1	1971-07-19	8	1.548	1.892	3.661	3.5842753609869065	4.428897978484039	(8, 1.548)	1	0	1
r5i1251p1f1	1973-08-23	3	1.505	1.593	1.243	2.177045610799638	2.009396884415142	(3, 1.505)	0	0	0
r5i1251p1f1	1974-06-19	7	1.344	1.501	1.771	3.253904236998588	3.5204424296358066	(7, 1.344)	0	0	3
r5i1251p1f1	1974-07-30	3	1.283	1.374	0.577	2.0368815218260807	1.3858392445454837	(3, 1.283)	0	3	3
r5i1251p1f1	1975-08-13	3	1.242	1.363	0.455	2.008699996037192	1.213204863124527	(3, 1.242)	0	3	3
r5i1251p1f1	1975-08-20	4	1.852	2.454	3.043	2.7610220858683157	3.2325420156320153	(4, 1.852)	1	1	4
r5i1251p1f1	1976-07-09	3	1.343	1.645	0.757	2.076741989126375	1.5960461180986638	(3, 1.343)	0	3	3
r5i1251p1f1	1977-07-17	3	1.283	1.351	0.576	2.0368815218260807	1.3845387698406983	(3, 1.283)	0	3	3
r5i1251p1f1	1978-06-01	3	1.181	1.261	0.27	1.9652443208753656	0.8767017910517952	(3, 1.181)	0	3	3
r5i1251p1f1	1979-06-02	10	1.44	1.859	3.491	3.840243361060442	4.71308345863579	(10, 1.44)	1	0	1
r5i1251p1f1	1979-07-11	6	1.44	1.671	2.095	3.098450914526122	3.4591544822730746	(6, 1.44)	1	0	0
r5i1251p1f1	1979-07-30	3	1.309	1.495	0.654	2.054349800617799	1.4812143931105761	(3, 1.309)	0	3	3
r5i1251p1f1	1981-06-17	17	1.756	2.399	11.302	4.820950286605964	6.676061246611621	(17, 1.756)	2	2	2
r5i1251p1f1	1984-06-12	4	1.126	1.193	0.141	2.30338477316461	0.7551825714793979	(4, 1.126)	0	3	3
r5i1251p1f1	1984-07-07	6	1.284	1.477	1.162	2.9892547887932457	2.8946870163547627	(6, 1.284)	0	3	3
r5i1251p1f1	1984-07-26	5	1.419	1.617	1.642	2.8252346754556843	2.963111871300977	(5, 1.419)	0	0	0
r5i1251p1f1	1984-08-30	3	1.235	1.294	0.432	2.0038081315273124	1.1770345600233627	(3, 1.235)	0	3	3
r5i1251p1f1	1985-08-04	3	1.51	1.943	1.259	2.1799868757431247	2.020481551588581	(3, 1.51)	1	0	0
r5i1251p1f1	1986-06-21	9	1.21	1.644	1.069	3.516607233172983	3.396620255919042	(9, 1.21)	0	0	1
r5i1251p1f1	1988-07-06	3	1.673	1.939	1.747	2.271420791957147	2.310322906993207	(3, 1.673)	1	0	0
r5i1251p1f1	1990-06-04	3	1.173	1.286	0.246	1.959402543353941	0.8234091388978406	(3, 1.173)	0	3	3
r5i1251p1f1	1990-08-24	3	1.448	1.628	1.071	2.1428890821423843	1.8817645784692352	(3, 1.448)	0	0	0
r5i1251p1f1	1991-06-04	3	1.274	1.418	0.548	2.0307630082612924	1.3474213846864285	(3, 1.274)	0	3	3
r5i1251p1f1	1991-06-26	5	1.654	2.241	2.815	2.9700186012731153	3.4803984054748676	(5, 1.654)	1	1	4
r5i1251p1f1	1991-07-03	3	1.397	1.633	0.92	2.1113065338966903	1.754483303889884	(3, 1.397)	0	3	0
r5i1251p1f1	1991-07-19	3	1.591	1.75	1.502	2.2264681739754115	2.1752766903576766	(3, 1.591)	1	0	0
r5i1251p1f1	1991-07-25	9	1.371	1.6	2.521	3.6380334281080215	4.235077047960398	(9, 1.371)	1	0	1
r5i1251p1f1	1994-06-10	5	1.2	1.601	0.547	2.6683669929878664	1.9622960100582751	(5, 1.2)	0	3	3
r5i1251p1f1	1994-07-23	3	1.406	1.471	0.947	2.1169528988419004	1.778464201597214	(3, 1.406)	0	3	3
r5i1251p1f1	1995-08-21	3	1.754	1.902	1.988	2.313925679709114	2.427449751671415	(3, 1.754)	1	1	4
r5i1251p1f1	1997-07-02	4	1.623	2.055	2.127	2.6379138189131797	2.89126025195728	(4, 1.623)	1	1	0
r5i1251p1f1	1997-07-26	3	1.421	1.483	0.99	2.126293232111315	1.8155070660787613	(3, 1.421)	0	3	3
r5i1251p1f1	1998-07-14	6	1.592	1.838	3.009	3.19448173466125	3.8116077488221283	(6, 1.592)	1	0	0
r5i1251p1f1	1998-07-28	5	1.703	2.05	3.064	2.9977362057604973	3.5626516513775246	(5, 1.703)	1	1	4
r5i1251p1f1	1999-08-14	11	1.403	1.629	3.439	3.9548041111157417	4.839962420736769	(11, 1.403)	1	0	1
r5i1251p1f1	2002-06-27	4	1.63	1.836	2.158	2.641910398597665	2.9049319092274946	(4, 1.63)	1	0	0
r5i1251p1f1	2002-07-03	5	1.611	2.104	2.602	2.945045508809133	3.404234245296053	(5, 1.611)	1	1	4
r5i1251p1f1	2004-08-24	3	1.295	1.377	0.612	2.044981737754121	1.4303220796589575	(3, 1.295)	0	3	3
r5i1251p1f1	2006-08-05	4	1.973	2.455	3.528	2.8204260516539414	3.3749902894929815	(4, 1.973)	1	1	4
r5i1251p1f1	2006-08-20	8	1.734	2.261	5.143	3.6947606527735335	4.765355241895153	(8, 1.734)	2	1	4
r5i1251p1f1	2008-06-13	6	1.68	2.105	3.535	3.2461351545617845	3.9694175208998335	(6, 1.68)	1	1	4
r5i1251p1f1	2008-07-30	3	1.835	2.408	2.234	2.3546973230505586	2.534347753822055	(3, 1.835)	1	1	4
r5i1251p1f1	2008-08-12	5	1.425	1.622	1.669	2.8292043977637307	2.9785854673249017	(5, 1.425)	0	0	0
r5i1251p1f1	2010-07-10	6	1.513	1.717	2.532	3.1457229361379913	3.6431665647982356	(6, 1.513)	1	0	0
r5i1281p1f1	1851-06-27	3	1.471	1.67	1.133	2.156812245860361	1.9296705251208113	(3, 1.471)	0	0	0
r5i1281p1f1	1853-08-21	8	1.351	1.592	2.061	3.4521959108121676	3.863570019496861	(8, 1.351)	0	0	1
r5i1281p1f1	1855-05-30	6	1.365	1.705	1.629	3.0474382299710787	3.216525575031964	(6, 1.365)	0	0	0
r5i1281p1f1	1855-08-11	4	1.202	1.321	0.435	2.3623622970299065	1.4996230464268938	(4, 1.202)	0	3	3
r5i1281p1f1	1856-06-16	15	2.113	2.623	15.301	4.818297398107626	6.791117831182235	(15, 2.113)	2	2	2
r5i1281p1f1	1858-08-10	4	1.478	1.78	1.54	2.551318415307252	2.589266665112243	(4, 1.478)	1	0	0
r5i1281p1f1	1859-07-05	3	1.316	1.414	0.668	2.0590011260458523	1.49761876651344	(3, 1.316)	0	3	3
r5i1281p1f1	1859-08-02	6	1.566	1.8	2.837	3.178695525383921	3.7540868390510305	(6, 1.566)	1	0	0
r5i1281p1f1	1859-08-12	5	1.681	2.237	2.939	2.9853865077464556	3.522205401960341	(5, 1.681)	1	1	4
r5i1281p1f1	1859-08-26	3	1.533	1.88	1.32	2.193406371033908	2.0616493448548585	(3, 1.533)	1	0	0
r5i1281p1f1	1860-07-13	4	1.751	1.932	2.63	2.708583392263869	3.092858984284714	(4, 1.751)	1	1	4
r5i1281p1f1	1861-06-28	3	1.5	1.73	1.22	2.1740956692903315	1.993244281711825	(3, 1.5)	1	0	0
r5i1281p1f1	1861-08-24	3	1.194	1.255	0.302	1.9746650211180787	0.943609369210124	(3, 1.194)	0	3	3
r5i1281p1f1	1862-08-02	7	1.416	1.602	2.259	3.3041241717932355	3.757408412586719	(7, 1.416)	1	0	1
r5i1281p1f1	1864-07-15	3	1.674	1.847	1.741	2.2719567119849327	2.3072244513025417	(3, 1.674)	1	0	0
r5i1281p1f1	1865-07-04	5	1.948	2.33	4.274	3.125852321063687	3.88741822890307	(5, 1.948)	1	1	4
r5i1281p1f1	1866-06-14	4	1.335	1.569	0.968	2.4578779774000807	2.1683677508742374	(4, 1.335)	0	3	3
r5i1281p1f1	1866-08-06	8	1.684	2.086	4.727	3.6662393456998856	4.681758936993977	(8, 1.684)	2	1	4
r5i1281p1f1	1870-06-19	4	1.704	1.952	2.442	2.6832109110885645	3.0221794435688394	(4, 1.704)	1	1	4
r5i1281p1f1	1871-06-24	11	1.753	2.417	7.257	4.173686652711852	5.582579374013069	(11, 1.753)	2	2	2
r5i1281p1f1	1871-08-14	4	1.262	1.326	0.677	2.4065846830125306	1.8587948705642134	(4, 1.262)	0	3	3
r5i1281p1f1	1872-08-12	5	1.795	2.293	3.511	3.0477890061063304	3.695213684079874	(5, 1.795)	1	1	4
r5i1281p1f1	1873-08-22	4	1.472	1.711	1.515	2.5475684109127115	2.574137783515943	(4, 1.472)	1	0	0
r5i1281p1f1	1874-07-14	6	1.731	2.048	3.826	3.2748931611829297	4.04708673778852	(6, 1.731)	1	1	4
r5i1281p1f1	1874-08-05	3	1.449	1.582	1.067	2.1434984852175942	1.878593621977004	(3, 1.449)	0	3	0
r5i1281p1f1	1875-07-25	4	1.797	2.669	2.815	2.7328078522279364	3.1578511230304263	(4, 1.797)	1	1	4
r5i1281p1f1	1876-07-29	9	1.205	1.385	1.006	3.5125896695517005	3.3379735514951197	(9, 1.205)	0	3	3
r5i1281p1f1	1877-08-04	3	1.258	1.297	0.495	2.0197923479787105	1.2731523841689367	(3, 1.258)	0	3	3
r5i1281p1f1	1878-06-04	4	1.513	1.747	1.68	2.5729175271107136	2.67000213346468	(4, 1.513)	1	0	0
r5i1281p1f1	1878-08-14	3	1.291	1.437	0.592	2.042288949592007	1.405146103684702	(3, 1.291)	0	3	3
r5i1281p1f1	1879-06-27	4	1.472	1.747	1.515	2.5475684109127115	2.574137783515943	(4, 1.472)	1	0	0
r5i1281p1f1	1880-06-15	6	1.501	1.833	2.444	3.138104051842993	3.608734925936541	(6, 1.501)	1	0	0
r5i1281p1f1	1881-07-18	4	1.366	1.522	1.092	2.4788885774624374	2.275830355685226	(4, 1.366)	0	3	3
r5i1281p1f1	1882-06-20	5	1.354	1.715	1.306	2.781187906031063	2.747368594938016	(5, 1.354)	0	0	0
r5i1281p1f1	1883-06-11	5	1.313	1.467	1.099	2.752372384235367	2.5868006793464966	(5, 1.313)	0	3	3
r5i1281p1f1	1883-08-05	3	1.296	1.424	0.61	2.0456538033324905	1.4278328136070821	(3, 1.296)	0	3	3
r5i1281p1f1	1886-07-18	3	1.25	1.316	0.47	2.014261551963053	1.2361083727856943	(3, 1.25)	0	3	3
r5i1281p1f1	1887-06-14	3	1.234	1.314	0.421	2.0031073361399168	1.159262061528095	(3, 1.234)	0	3	3
r5i1281p1f1	1887-07-07	10	1.34	1.887	2.471	3.7698721868228158	4.371216932073922	(10, 1.34)	1	0	1
r5i1281p1f1	1887-08-09	5	1.694	1.923	3.006	2.9927024768229487	3.5440878078859344	(5, 1.694)	1	1	4
r5i1281p1f1	1887-08-26	4	1.249	1.388	0.622	2.397167735479994	1.7877514478305163	(4, 1.249)	0	3	3
r5i1281p1f1	1889-06-29	3	1.752	1.945	1.976	2.312897639880849	2.421931100996393	(3, 1.752)	1	1	4
r5i1281p1f1	1891-06-11	11	1.508	1.962	4.56	4.025640435159025	5.120158530502799	(11, 1.508)	2	2	1
r5i1281p1f1	1891-07-23	18	1.731	2.419	11.474	4.891793186790893	6.7767818307604255	(18, 1.731)	2	2	2
r5i1281p1f1	1893-06-28	5	1.6	1.849	2.536	2.938555591194144	3.3794064053693345	(5, 1.6)	1	0	0
r5i1281p1f1	1893-07-22	3	1.187	1.229	0.281	1.969603367051763	0.9002096539729642	(3, 1.187)	0	3	3
r5i1281p1f1	1895-08-24	5	1.418	1.596	1.625	2.8245715202681683	2.9532449513317447	(5, 1.418)	0	0	0
r5i1281p1f1	1896-07-30	3	1.903	2.372	2.43	2.3876868032679925	2.6120274625478426	(3, 1.903)	1	1	4
r5i1281p1f1	1897-06-08	4	1.694	1.776	2.403	2.6777284412158213	3.006870017964447	(4, 1.694)	1	0	0
r5i1281p1f1	1897-07-31	5	1.393	1.517	1.5	2.807848081750575	2.8775403323148376	(5, 1.393)	0	3	3
r5i1281p1f1	1898-07-27	3	1.379	1.478	0.857	2.0999172501159333	1.6961847359134596	(3, 1.379)	0	3	3
r5i1281p1f1	1900-07-01	6	1.619	1.898	3.156	3.210615536888097	3.8582748639326185	(6, 1.619)	1	1	4
r5i1281p1f1	1900-08-26	8	1.259	1.449	1.329	3.383980620146459	3.4363018523391844	(8, 1.259)	0	3	3
r5i1281p1f1	1902-06-08	5	1.545	1.836	2.26	2.9054587703124874	3.2683350278763763	(5, 1.545)	1	0	0
r5i1281p1f1	1903-06-07	4	1.363	1.432	1.08	2.476874478090736	2.265921108622454	(4, 1.363)	0	3	3
r5i1281p1f1	1903-08-16	3	1.234	1.3	0.424	2.0031073361399168	1.1641405158936269	(3, 1.234)	0	3	3
r5i1281p1f1	1904-06-24	6	1.552	2.039	2.753	3.1700908970465314	3.724745304929812	(6, 1.552)	1	0	4
r5i1281p1f1	1905-07-23	3	1.562	1.715	1.405	2.210073901633758	2.1163270970480506	(3, 1.562)	1	0	0
r5i1281p1f1	1907-06-24	5	1.84	2.074	3.736	3.0713880832923093	3.7558310727874344	(5, 1.84)	1	1	4
r5i1281p1f1	1907-07-18	3	1.196	1.268	0.309	1.9761065146616097	0.9576672344950509	(3, 1.196)	0	3	3
r5i1281p1f1	1908-06-24	4	1.148	1.204	0.218	2.3208178612551054	1.0094167098636389	(4, 1.148)	0	3	3
r5i1281p1f1	1910-06-10	3	1.355	1.525	0.785	2.0845269058647236	1.6251103854761164	(3, 1.355)	0	3	3
r5i1281p1f1	1910-08-20	4	1.723	2.13	2.519	2.6935455148993284	3.051734463669276	(4, 1.723)	1	1	4
r5i1281p1f1	1911-06-20	3	1.294	1.428	0.602	2.044309220199835	1.4178133183003034	(3, 1.294)	0	3	3
r5i1281p1f1	1911-08-19	4	1.604	2.145	2.044	2.6269847483809894	2.8537077735245733	(4, 1.604)	1	1	4
r5i1281p1f1	1914-06-26	3	1.374	1.479	0.842	2.0967304028960037	1.6817884042514022	(3, 1.374)	0	3	3
r5i1281p1f1	1917-06-11	4	1.582	1.916	1.957	2.6141789854921393	2.812770511872613	(4, 1.582)	1	0	0
r5i1281p1f1	1918-08-02	3	1.355	1.433	0.787	2.0845269058647236	1.6271544352619451	(3, 1.355)	0	3	3
r5i1281p1f1	1921-08-17	3	1.25	1.31	0.469	2.014261551963053	1.2345976845847308	(3, 1.25)	0	3	3
r5i1281p1f1	1922-06-29	10	1.59	1.956	4.968	3.937305001306396	5.063240104399412	(10, 1.59)	2	2	1
r5i1281p1f1	1923-07-26	4	1.48	1.66	1.547	2.552565298261815	2.5934620563423456	(4, 1.48)	0	0	0
r5i1281p1f1	1926-06-16	5	1.265	1.394	0.858	2.717546960968081	2.3601680700223966	(5, 1.265)	0	3	3
r5i1281p1f1	1928-07-05	5	1.323	1.568	1.15	2.759477499017757	2.628818727167972	(5, 1.323)	0	3	3
r5i1281p1f1	1929-05-30	6	1.263	1.413	1.019	2.973600833488488	2.7710988809381947	(6, 1.263)	0	3	3
r5i1281p1f1	1929-07-10	5	2.004	2.407	4.555	3.152966813445067	3.949828259359925	(5, 2.004)	2	1	4
r5i1281p1f1	1929-07-29	3	1.483	1.665	1.17	2.1640002724695444	1.9572030484955636	(3, 1.483)	0	0	0
r5i1281p1f1	1929-08-04	4	1.427	1.561	1.336	2.518985963440863	2.4585626744483986	(4, 1.427)	0	0	0
r5i1281p1f1	1932-06-16	3	1.523	1.719	1.289	2.187593922179111	2.0409398314549385	(3, 1.523)	1	0	0
r5i1281p1f1	1932-08-04	12	1.432	1.746	4.063	4.103091564655169	5.135184945065216	(12, 1.432)	2	2	1
r5i1281p1f1	1933-08-07	5	1.711	2.083	3.087	3.0021894583668347	3.569918797504051	(5, 1.711)	1	1	4
r5i1281p1f1	1937-06-12	6	1.358	1.76	1.588	3.042541544868935	3.192069248468763	(6, 1.358)	0	0	0
r5i1281p1f1	1937-06-23	3	1.545	2.05	1.356	2.200337005711071	2.085172921547925	(3, 1.545)	1	0	0
r5i1281p1f1	1938-06-10	3	1.223	1.454	0.391	1.9953659981339325	1.1091220660640169	(3, 1.223)	0	3	3
r5i1281p1f1	1938-06-24	3	1.242	1.429	0.447	2.008699996037192	1.2007717262228672	(3, 1.242)	0	3	3
r5i1281p1f1	1938-06-30	3	1.314	1.584	0.661	2.057674382091276	1.4894502173681872	(3, 1.314)	0	3	3
r5i1281p1f1	1938-08-01	4	1.123	1.144	0.121	2.3009838116270718	0.6770177986300616	(4, 1.123)	0	3	3
r5i1281p1f1	1939-07-19	3	1.179	1.2	0.256	1.9637870727255824	0.8459605466729375	(3, 1.179)	0	3	3
r5i1281p1f1	1942-08-27	3	1.107	1.158	0.043	1.9098596000764794	0.20166211180900986	(3, 1.107)	0	3	3
r5i1281p1f1	1943-07-23	5	1.754	2.073	3.302	3.0257917350405616	3.6354122803651174	(5, 1.754)	1	1	4
r5i1281p1f1	1944-05-31	6	1.441	1.727	2.086	3.0991138065413635	3.4549849939720443	(6, 1.441)	1	0	0
r5i1281p1f1	1944-06-15	4	1.624	1.875	2.123	2.638485737716301	2.8894824737112805	(4, 1.624)	1	0	0
r5i1281p1f1	1944-07-03	9	1.96	2.65	7.802	3.987501466604052	5.354952865914262	(9, 1.96)	2	2	2
r5i1281p1f1	1944-07-27	11	1.501	1.881	4.487	4.02107096853144	5.104117439078172	(11, 1.501)	2	2	1
r5i1281p1f1	1944-08-10	7	1.368	1.63	1.923	3.2709259858406345	3.600443200603564	(7, 1.368)	0	0	0
r5i1281p1f1	1944-08-25	12	1.262	1.891	2.026	3.978940348542206	4.445227211951448	(12, 1.262)	1	0	1
r5i1281p1f1	1946-06-16	5	1.355	1.62	1.307	2.781880454306518	2.7480849567407475	(5, 1.355)	0	0	0
r5i1281p1f1	1949-07-30	10	1.833	2.203	7.396	4.076936407571876	5.459083497712668	(10, 1.833)	2	2	2
r5i1281p1f1	1950-06-27	4	1.551	1.994	1.833	2.595851543739727	2.7513650857881546	(4, 1.551)	1	0	0
r5i1281p1f1	1950-07-21	7	1.651	2.01	3.906	3.452427357607629	4.295107967211064	(7, 1.651)	1	1	4
r5i1281p1f1	1950-08-25	6	1.499	1.91	2.437	3.13682857512763	3.605944457900737	(6, 1.499)	1	0	0
r5i1281p1f1	1951-06-19	8	1.383	1.923	2.315	3.4748727131129886	3.97748242147992	(8, 1.383)	1	0	1
r5i1281p1f1	1951-06-30	6	1.478	1.906	2.312	3.123336920624489	3.554757078661694	(6, 1.478)	1	0	0
r5i1281p1f1	1951-07-25	3	1.343	1.477	0.75	2.076741989126375	1.5886461167462513	(3, 1.343)	0	3	3
r5i1281p1f1	1953-06-18	5	1.526	1.774	2.162	2.8937659172328307	3.2257280878700363	(5, 1.526)	1	0	0
r5i1281p1f1	1954-07-21	8	1.394	1.678	2.403	3.482550593178586	4.014104445619662	(8, 1.394)	1	0	1
r5i1281p1f1	1954-08-11	5	1.453	2.024	1.798	2.8475242096536775	3.0493797228350057	(5, 1.453)	1	0	0
r5i1281p1f1	1955-08-27	3	1.179	1.259	0.257	1.9637870727255824	0.8481879666831477	(3, 1.179)	0	3	3
r5i1281p1f1	1956-06-11	3	1.228	1.336	0.404	1.9988922189911715	1.131158720187866	(3, 1.228)	0	3	3
r5i1281p1f1	1958-08-16	3	1.29	1.36	0.591	2.041614618038424	1.4038705121021573	(3, 1.29)	0	3	3
r5i1281p1f1	1959-06-21	5	1.75	2.055	3.284	3.0236195243432946	3.6300906699272986	(5, 1.75)	1	1	4
r5i1281p1f1	1959-07-10	5	1.222	1.334	0.645	2.6852847121547896	2.1055135959926994	(5, 1.222)	0	3	3
r5i1281p1f1	1959-08-14	4	1.264	1.329	0.681	2.4080256054520426	1.8637700052043273	(4, 1.264)	0	3	3
r5i1281p1f1	1961-08-25	10	1.83	2.28	7.372	4.075326207382246	5.455847084309269	(10, 1.83)	2	2	2
r5i1281p1f1	1962-07-19	5	1.477	1.729	1.921	2.8629641332260825	3.112511824727548	(5, 1.477)	1	0	0
r5i1281p1f1	1963-06-13	9	1.292	1.495	1.79	3.5802915136970372	3.898532415245647	(9, 1.292)	0	0	1
r5i1281p1f1	1963-07-15	5	1.356	1.596	1.312	2.7825725232907725	2.7516590883005363	(5, 1.356)	0	3	3
r5i1281p1f1	1965-08-10	4	1.672	2.065	2.317	2.6655601494812577	2.972258917368349	(4, 1.672)	1	1	4
r5i1281p1f1	1966-06-12	4	1.277	1.397	0.733	2.417341330292234	1.926290362185661	(4, 1.277)	0	3	3
r5i1281p1f1	1967-07-05	4	1.425	1.6	1.328	2.517696472610991	2.453071926267982	(4, 1.425)	0	0	0
r5i1281p1f1	1968-08-16	6	1.823	2.284	4.378	3.3247668768030114	4.179653326975494	(6, 1.823)	1	1	4
r5i1281p1f1	1969-06-23	6	1.662	1.929	3.414	3.235784532148913	3.935257929593042	(6, 1.662)	1	1	4
r5i1281p1f1	1970-06-17	4	1.605	1.827	2.049	2.6275629501895237	2.8560103303788535	(4, 1.605)	1	0	0
r5i1281p1f1	1970-07-12	10	1.424	1.714	3.304	3.829311473693684	4.658537041035684	(10, 1.424)	1	0	1
r5i1281p1f1	1970-08-02	4	1.52	1.804	1.708	2.5771819258971713	2.6853955105374037	(4, 1.52)	1	0	0
r5i1281p1f1	1971-07-17	4	1.397	1.645	1.214	2.49946680111933	2.3713646083888715	(4, 1.397)	0	0	0
r5i1281p1f1	1971-08-26	3	1.242	1.307	0.448	2.008699996037192	1.202334348401582	(3, 1.242)	0	3	3
r5i1281p1f1	1973-08-16	7	1.473	1.839	2.66	3.3421669261175464	3.917286914955433	(7, 1.473)	1	0	1
r5i1281p1f1	1975-06-14	3	1.625	1.818	1.596	2.24535290210422	2.229267806112144	(3, 1.625)	1	0	0
r5i1281p1f1	1975-06-30	12	1.541	2.014	5.371	4.1752817476868795	5.412843001737396	(12, 1.541)	2	2	1
r5i1281p1f1	1976-06-25	11	1.55	2.033	5.023	4.052627248195833	5.216312361510914	(11, 1.55)	2	2	1
r5i1281p1f1	1976-07-08	3	1.52	1.717	1.282	2.185843579048409	2.0362035327569803	(3, 1.52)	1	0	0
r5i1281p1f1	1978-08-10	5	1.409	1.715	1.578	2.818583250202954	2.9254480155044478	(5, 1.409)	0	0	0
r5i1281p1f1	1979-06-15	5	1.387	1.626	1.471	2.8037924950445623	2.859126443945479	(5, 1.387)	0	0	0
r5i1281p1f1	1980-06-19	4	1.876	2.348	3.132	2.7730885972814323	3.2602480679739325	(4, 1.876)	1	1	4
r5i1281p1f1	1980-07-11	3	1.278	1.403	0.554	2.033486970417922	1.3554919097284417	(3, 1.278)	0	3	3
r5i1281p1f1	1980-07-16	3	1.32	1.408	0.68	2.0616493448548585	1.511468602712419	(3, 1.32)	0	3	3
r5i1281p1f1	1981-05-30	6	1.191	1.286	0.585	2.917989827104379	2.2615244238650383	(6, 1.191)	0	3	3
r5i1281p1f1	1983-07-29	4	1.543	1.845	1.8	2.591066845616391	2.7343675094195836	(4, 1.543)	1	0	0
r5i1281p1f1	1983-08-08	16	1.633	2.307	8.643	4.658824690523583	6.317439017346251	(16, 1.633)	2	2	2
r5i1281p1f1	1984-07-12	7	1.363	1.483	1.891	3.2674036025741633	3.584124591249257	(7, 1.363)	0	0	3
r5i1281p1f1	1984-07-21	3	1.188	1.273	0.286	1.9703280309734539	0.9107150537881289	(3, 1.188)	0	3	3
r5i1281p1f1	1985-06-06	5	1.591	1.96	2.488	2.9332141506239635	3.3609545818796214	(5, 1.591)	1	0	0
r5i1281p1f1	1986-07-05	5	1.692	1.874	2.996	2.991580421012457	3.5408520227139753	(5, 1.692)	1	1	4
r5i1281p1f1	1987-08-10	6	1.272	1.461	1.074	2.980339699226557	2.820456550622518	(6, 1.272)	0	3	3
r5i1281p1f1	1988-06-17	3	1.218	1.302	0.376	1.991827299029127	1.0830766704452057	(3, 1.218)	0	3	3
r5i1281p1f1	1988-07-19	5	1.481	1.793	1.938	2.8655144349484867	3.120932123274279	(5, 1.481)	1	0	0
r5i1281p1f1	1988-08-07	10	1.68	2.336	5.871	3.9913195521619804	5.229274430031882	(10, 1.68)	2	2	2
r5i1281p1f1	1989-07-10	7	1.345	1.598	1.764	3.254619291465312	3.516599427648774	(7, 1.345)	0	0	0
r5i1281p1f1	1992-06-09	4	1.76	2.05	2.666	2.71336936257981	3.105841496234021	(4, 1.76)	1	1	4
r5i1281p1f1	1993-07-27	6	1.42	1.616	1.959	3.085099950178096	3.394216486369456	(6, 1.42)	0	0	0
r5i1281p1f1	1994-06-13	4	1.289	1.47	0.785	2.425864109154217	1.9851308622085946	(4, 1.289)	0	3	3
r5i1281p1f1	1995-07-22	3	1.164	1.253	0.211	1.9527894920251458	0.740215940720951	(3, 1.164)	0	3	3
r5i1281p1f1	1995-08-07	3	1.412	1.555	0.957	2.1206995076541357	1.7872020781678604	(3, 1.412)	0	3	0
r5i1281p1f1	1996-06-27	3	1.377	1.531	0.85	2.0986437296880074	1.6894922309880402	(3, 1.377)	0	3	3
r5i1281p1f1	1997-08-07	5	1.431	1.668	1.691	2.833158423666413	2.991018920625303	(5, 1.431)	0	0	0
r5i1281p1f1	1997-08-21	7	1.392	2.03	2.093	3.2876628374348242	3.682934378580967	(7, 1.392)	1	0	1
r5i1281p1f1	1998-06-20	7	1.54	1.869	3.125	3.385108619953204	4.075430309006934	(7, 1.54)	1	0	1
r5i1281p1f1	1998-08-22	3	1.452	1.601	1.078	2.145324469373965	1.8872896720494419	(3, 1.452)	0	3	0
r5i1281p1f1	1999-06-12	3	1.264	1.379	0.512	2.0239204625683063	1.297580637895095	(3, 1.264)	0	3	3
r5i1281p1f1	1999-07-17	8	1.35	1.526	2.054	3.4514789077145642	3.8602393700816275	(8, 1.35)	0	0	1
r5i1281p1f1	2000-07-12	3	1.361	1.614	0.804	2.088396754709009	1.6443622068489345	(3, 1.361)	0	3	3
r5i1281p1f1	2003-08-12	3	1.276	1.456	0.549	2.032125916835549	1.3487710034605538	(3, 1.276)	0	3	3
r5i1281p1f1	2004-07-05	3	1.455	1.665	1.085	2.147147125388408	1.8927844066300867	(3, 1.455)	0	0	0
r5i1281p1f1	2004-07-16	3	1.736	2.204	1.93	2.304635050975552	2.4004895570785805	(3, 1.736)	1	1	4
r5i1281p1f1	2004-07-30	3	1.473	1.592	1.138	2.158013844065666	1.9334357313176844	(3, 1.473)	0	0	0
r5i1281p1f1	2004-08-10	4	1.401	1.589	1.23	2.5020914745421012	2.3832429960115	(4, 1.401)	0	3	0
r5i1281p1f1	2005-06-24	6	1.439	1.738	2.077	3.0977875827935564	3.4507980482243052	(6, 1.439)	1	0	0
r5i1281p1f1	2005-08-15	4	1.313	1.583	0.879	2.442694800978691	2.083433562949373	(4, 1.313)	0	3	3
r5i1281p1f1	2005-08-21	4	1.352	1.514	1.035	2.4694545452290786	2.2278615467981093	(4, 1.352)	0	3	3
